link,question,related_links
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12185&row_limit=1,"Thuyên chuyển trường cho học sinh tiểu học, đối tượng thực hiện như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005099']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12225&row_limit=1,Tôi muốn biết thủ tục hỗ trợ học tập đối với trẻ mẫu giáo các dân tộc thiểu số rất ít người đối tượng thực hiện như thế nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12233&row_limit=1,Thành phần và số lượng hồ sơ thủ tục hỗ trợ học tập đối với học sinh tiểu học các dân tộc thiểu số rất ít người như thế nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12553&row_limit=1,"Tôi muốn hỏi về gia hạn thời gian học tập cho lưu học sinh để hoàn thành khóa học, cơ quan nào thực hiện thủ tục hành chính?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002543']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12236&row_limit=1,Cơ quan nào thực hiện thủ tục hỗ trợ học tập đối với học sinh tiểu học các dân tộc thiểu số rất ít người?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12242&row_limit=1,Cách thực hiện đối với thủ tục hỗ trợ học tập đối với học sinh trung học cơ sở các dân tộc thiểu số rất ít người như thế nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12252&row_limit=1,Tôi muốn biết thủ tục hỗ trợ học tập đối với sinh viên các dân tộc thiểu số rất ít người cách thực hiện như thế nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12560&row_limit=1,"Tôi muốn hỏi về việc tiếp nhận lưu học sinh về nước, có cách thức thực hiện như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002499']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12562&row_limit=1,"Tôi muốn hỏi về việc tiếp nhận lưu học sinh về nước, có thời hạn giải quyết như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002499']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12564&row_limit=1,"Tôi muốn hỏi về việc tiếp nhận lưu học sinh về nước, cơ quan nào thực hiện thủ tục hành chính?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002499']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12567&row_limit=1,"Tôi muốn hỏi về việc tiếp nhận lưu học sinh về nước, tên mẫu đơn và mẫu tờ khai như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002499']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12570&row_limit=1,"Tôi muốn hỏi về việc chuyển từ một trường học ở nước ngoài về học ở một trường tại Việt Nam, trình tự thực hiện như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002566']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12571&row_limit=1,"Tôi muốn hỏi về việc chuyển từ một trường học ở nước ngoài về học ở một trường tại Việt Nam, có cách thức thực hiện như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002566']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12573&row_limit=1,"Tôi muốn hỏi về việc chuyển từ một trường học ở nước ngoài về học ở một trường tại Việt Nam, có thời hạn giải quyết như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002566']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12257&row_limit=1,Kết quả thực hiện thủ tục hỗ trợ học tập đối với sinh viên các dân tộc thiểu số rất ít người như thế nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12264&row_limit=1,"Thành phần hồ sơ việc miễn giảm học phí và hỗ trợ chi phí học tập cho học sinh, sinh viênnhư thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005144']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12272&row_limit=1,"Căn cứ pháp lý việc miễn giảm học phí và hỗ trợ chi phí học tập cho học sinh, sinh viên dựa theo văn bản nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005144']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12278&row_limit=1,"Yêu cầu, điều kiện thực hiện thủ tục hành chính việc Hỗ trợ ăn trưa đối với trẻ em mẫu giáo như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.001622']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12580&row_limit=1,"Tôi muốn hỏi về việc chuyển từ một trường học ở nước ngoài về học ở một trường tại Việt Nam, theo căn cứ pháp lý của thủ tục hành chính nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002566']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12139&row_limit=1,"Tôi muốn đăng ký cho con dự thi trung học phổ thông quốc gia, thì yêu cầu và điều kiện đăng ký như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005142']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12152&row_limit=1,"Tôi muốn làm thủ tục cấp bản sao văn bằng, chứng chỉ từ sổ gốc, thì thời gian mất bao bao lâu?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005092']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12283&row_limit=1,"Điều kiện thục hiện thủ tục hành chính việc Đăng ký xét tuyển đại học hệ chính quy, tuyển sinh cao đẳng nhóm ngành đào tạo giáo viên hệ chính quy như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.001942']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12158&row_limit=1,"Tôi muốn hỏi, khi công nhận văn bằng tốt nghiệp các cấp học phổ thông do cơ sở nước ngoài cấp, được thực hiện theo trình tự, thủ tục như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.004889']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12163&row_limit=1,"Tôi có con đang học tại trường trung học cơ sở, muốn chuyển trường thì phải thực hiện theo trình tự nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.004831']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12167&row_limit=1,Chuyển trường đối với học sinh trung học cơ sở dựa vào căn cứ pháp lý nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.004831']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12171&row_limit=1,Tôi có con học trường học bổ túc trung học cơ sở giờ muốn thuyên chuyển trường Cách thức thực hiện như thế nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005108']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12179&row_limit=1,Việc thuyên chuyển trường học bổ túc trung học cơ sở có yêu cầu hoặc điều kiện gì không?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005108']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12219&row_limit=1,Tôi muốn biết thủ tục hỗ trợ học tập đối với học sinh tiểu học các dân tộc thiểu số rất ít người đang học tại các cơ sở giáo dục ngoài công lập trình tự thực hiện như thế nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12221&row_limit=1,Tôi muốn biết thủ tục hỗ trợ học tập đối với sinh viên các dân tộc thiểu số rất ít người đang học tại các cơ sở giáo dục ngoài công lập trình tự thực hiện như thế nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12232&row_limit=1,Tôi muốn biết thủ tục hỗ trợ học tập đối với học sinh tiểu học các dân tộc thiểu số rất ít người cách thực hiện như thế nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12234&row_limit=1,Thời hạn giải quyết thủ tục hỗ trợ học tập đối với học sinh tiểu học các dân tộc thiểu số rất ít người trong bao lâu?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12551&row_limit=1,"Tôi muốn hỏi về gia hạn thời gian học tập cho lưu học sinh để hoàn thành khóa học, có thời hạn giải quyết như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002543']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12554&row_limit=1,"Tôi muốn hỏi về gia hạn thời gian học tập cho lưu học sinh để hoàn thành khóa học, có kết quả thực hiện thủ tục hành chính như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002543']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12249&row_limit=1,Tôi muốn biết thủ tục hỗ trợ học tập đối với học sinh trung học cơ sở các dân tộc thiểu số rất ít người theo mẫu đơn mẫu tờ khai nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12253&row_limit=1,Thành phần và số lượng hồ sơ thủ tục hỗ trợ học tập đối với sinh viên các dân tộc thiểu số rất ít người như thế nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12563&row_limit=1,"Tôi muốn hỏi về việc tiếp nhận lưu học sinh về nước, có đối tượng nào thực hiện thủ tục hành chính?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002499']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12569&row_limit=1,"Tôi muốn hỏi về việc tiếp nhận lưu học sinh về nước, theo căn cứ pháp lý của thủ tục hành chính nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002499']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12578&row_limit=1,"Tôi muốn hỏi về việc chuyển từ một trường học ở nước ngoài về học ở một trường tại Việt Nam, tên mẫu đơn và mẫu tờ khai như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002566']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12579&row_limit=1,"Tôi muốn hỏi về việc chuyển từ một trường học ở nước ngoài về học ở một trường tại Việt Nam, có những yêu cầu và điều kiện thủ tục hành chính gì?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002566']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12261&row_limit=1,Tôi muốn biết thủ tục hỗ trợ học tập đối với sinh viên các dân tộc thiểu số rất ít người có có căn cứ pháp lý nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12270&row_limit=1,"Tên mẫu đơn, mẫu tờ khai việc miễn giảm học phí và hỗ trợ chi phí học tập cho học sinh, sinh viên như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005144']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12284&row_limit=1,"Căn cứ pháp lý của thủ tục hành chính đối với việc Đăng ký xét tuyển đại học hệ chính quy, tuyển sinh cao đẳng nhóm ngành đào tạo giáo viên hệ chính quy như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.001942']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12160&row_limit=1,"Tôi muốn hỏi, để thực hiện thủ tục công nhận văn bằng tốt nghiệp các cấp học phổ thông do cơ sở nước ngoài cấp, tính từ ngày nộp hồ sơ, thì thời gian phải mất bao nhiêu ngày?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.004889']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12169&row_limit=1,Những văn bản pháp lý nào để thực hiện việc tiếp nhận học sinh học bổ túc trung học cơ sở THCS?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001904']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12183&row_limit=1,Thuyên chuyển trường cho học sinh tiểu học thành phần và số lượng hồ sơ gồm những gì?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005099']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12188&row_limit=1,Thuyên chuyển trường cho học sinh tiểu học có phải thực hiện phí và lệ phí không ?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005099']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12214&row_limit=1,Thủ tục hỗ trợ học tập đối với trẻ mẫu giáo các dân tộc thiểu số rất ít người đang học tại các cơ sở giáo dục công lập trình tự thực hiện như thế nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12230&row_limit=1,Yêu cầu và điều kiện để làm thủ tục hỗ trợ học tập đối với trẻ mẫu giáo các dân tộc thiểu số rất ít người như thế nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12239&row_limit=1,Mẫu đơn mẫu tờ khai thủ tục hỗ trợ học tập đối với học sinh tiểu học các dân tộc thiểu số rất ít người như thế nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12250&row_limit=1,Đối tượng thực hện về thủ tục hỗ trợ học tập đối với học sinh trung học cơ sở các dân tộc thiểu số rất ít người như thế nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12251&row_limit=1,Thủ tục hỗ trợ học tập đối với học sinh trung học cơ sở các dân tộc thiểu số rất ít người có căn cứ pháp lý nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12259&row_limit=1,Tôi muốn biết thủ tục hỗ trợ học tập đối với sinh viên các dân tộc thiểu số rất ít người theo mẫu đơn mẫu tờ khai nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003702']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12268&row_limit=1,"Kết quả thực hiện việc miễn giảm học phí và hỗ trợ chi phí học tập cho học sinh, sinh viên như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005144']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12269&row_limit=1,"Phí, lệ phí việc miễn giảm học phí và hỗ trợ chi phí học tập cho học sinh, sinh viên như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005144']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12132&row_limit=1,"Tôi muốn xét tuyển đặc cách tốt nghiệp THPT cho con, thì hồ sơ gồm những loại giấy tờ gì và điều kiện như nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005098']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12134&row_limit=1,Tôi muốn xét đặc cách tốt nghiệp THPT cho con thì phải căn cứ vào văn bản pháp lý nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005098']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12135&row_limit=1,Tôi muốn đăng ký cho con dự thi trung học phổ thông quốc gia thì trình tự được thực hiện như nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005142']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12138&row_limit=1,"Tôi muốn đăng ký dự thi trung học phổ thông quốc gia, thì đối tượng phải như nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005142']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12280&row_limit=1,"Đăng ký xét tuyển đại học hệ chính quy, tuyển sinh cao đẳng nhóm ngành đào tạo giáo viên hệ chính quy trình tự thực hiện như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.001942']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12153&row_limit=1,"Tôi muốn hỏi phí, lệ phí khi làm thủ tục cấp bản sao văn bằng, chứng chỉ từ sổ gốc là bao nhiêu?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005092']
